Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
2011-06-19,2011-08-12,FR,P2556,Desc_P2556,VO,COC85684,119.39796858067626,USD,7,R1
2011-07-21,2011-08-31,DE,P7410,Desc_P7410,VO,COC43465,412.02302513700243,EUR,10,R5
2010-05-01,2010-05-19,DE,P3458,Desc_P3458,VO,COC84391,395.57279891941465,USD,7,R1
2010-08-09,2010-08-26,FR,P9252,Desc_P9252,VO,COC74255,451.9686792921598,EUR,9,R2
2009-06-27,2009-08-10,FR,P9483,Desc_P9483,VO,COC58575,202.89440947329192,EUR,5,R4
2010-03-12,2010-05-05,RU,P4297,Desc_P4297,VO,COC71427,305.8228963523836,EUR,3,R1
2009-09-11,2009-09-26,RU,P7540,Desc_P7540,VO,COC27827,207.8492868031385,EUR,3,R1
2011-09-20,2011-09-26,IT,P6230,Desc_P6230,VO,COC44963,469.7779930927434,EUR,6,R3
2011-08-23,2011-09-06,DE,P3357,Desc_P3357,VO,COC59053,340.3564850524803,EUR,3,R2
2009-01-22,2009-02-20,FR,P5593,Desc_P5593,VO,COC95057,379.6362226774865,USD,1,R4
2009-02-08,2009-03-11,IT,P9377,Desc_P9377,VO,COC16904,332.9652078252979,EUR,1,R3
2011-10-17,2011-11-05,FR,P8433,Desc_P8433,VO,COC18568,61.93635792202113,EUR,1,R4
2009-01-17,2009-03-08,DE,P6736,Desc_P6736,VO,COC82914,397.06665784401036,USD,1,R4
2011-07-29,2011-08-19,RU,P8902,Desc_P8902,VO,COC58596,84.21406825271819,EUR,10,R1
2010-11-14,2010-12-12,DE,P7395,Desc_P7395,VO,COC35834,125.89611020671016,USD,7,R5
2009-07-22,2009-09-08,FR,P9361,Desc_P9361,VO,COC60365,76.8070587121428,EUR,7,R3
2009-07-30,2009-09-24,FR,P9095,Desc_P9095,VO,COC20802,125.98464070175149,USD,9,R2
2009-01-01,2009-02-26,IT,P7590,Desc_P7590,VO,COC32331,86.72411528870805,USD,6,R3
2009-09-14,2009-10-20,DE,P7505,Desc_P7505,VO,COC14241,435.94320347581913,USD,2,R1
2011-07-12,2011-07-20,DE,P3011,Desc_P3011,VO,COC55075,317.23417128985375,USD,4,R1
2010-08-25,2010-09-05,FR,P4159,Desc_P4159,VO,COC69118,121.59505396256102,EUR,3,R4
2010-09-06,2010-10-27,FR,P3633,Desc_P3633,VO,COC19480,406.40905861695273,EUR,10,R2
2010-07-13,2010-09-11,DE,P3956,Desc_P3956,VO,COC72782,85.55441910011253,EUR,3,R1
2010-05-22,2010-06-26,ES,P8094,Desc_P8094,VO,COC25749,350.99715268793136,USD,6,R5
2010-09-11,2010-09-17,FR,P3744,Desc_P3744,VO,COC19349,418.21516026503696,USD,5,R5
2010-08-18,2010-09-08,DE,P1364,Desc_P1364,VO,COC66608,87.17013163229822,EUR,6,R2
2010-03-08,2010-04-10,DE,P1526,Desc_P1526,VO,COC82160,89.49905138532603,EUR,6,R4
2009-12-14,2010-01-16,IT,P7689,Desc_P7689,VO,COC90263,371.87924621181304,USD,1,R2
2010-04-21,2010-05-21,ES,P4425,Desc_P4425,VO,COC95675,402.16733995424994,USD,10,R2
2009-10-04,2009-10-17,RU,P8069,Desc_P8069,VO,COC25932,454.82659523577104,EUR,3,R5
2009-03-14,2009-04-19,FR,P8582,Desc_P8582,VO,COC47126,242.99922378081826,USD,2,R2
2009-03-24,2009-05-18,FR,P2688,Desc_P2688,VO,COC83682,206.70037974929815,USD,5,R2
2011-07-25,2011-08-06,FR,P9176,Desc_P9176,VO,COC67264,296.47009289559537,EUR,6,R4
2009-07-08,2009-07-15,IT,P5604,Desc_P5604,VO,COC57713,119.60243221639716,EUR,3,R5
2011-11-16,2012-01-13,IT,P8590,Desc_P8590,VO,COC40259,284.4390237448156,USD,10,R3
2011-03-07,2011-03-22,ES,P8116,Desc_P8116,VO,COC32863,305.68152802827865,USD,4,R3
2009-10-04,2009-10-18,IT,P8373,Desc_P8373,VO,COC88402,299.53451914300365,EUR,3,R1
2010-04-04,2010-05-11,FR,P4517,Desc_P4517,VO,COC70202,180.734453861486,USD,3,R1
2009-09-15,2009-09-26,DE,P2293,Desc_P2293,VO,COC66435,463.3284953144529,USD,9,R5
2010-03-01,2010-03-08,RU,P2948,Desc_P2948,VO,COC78067,158.5585476974128,EUR,3,R4
2009-08-17,2009-09-27,IT,P5940,Desc_P5940,VO,COC69464,316.81186819549777,USD,5,R3
2011-03-31,2011-05-17,FR,P6597,Desc_P6597,VO,COC85063,139.3508279095674,EUR,2,R4
2011-11-17,2011-11-26,ES,P7357,Desc_P7357,VO,COC39651,193.81241872487,EUR,2,R4
2009-09-03,2009-10-01,RU,P8839,Desc_P8839,VO,COC80031,434.22118359961576,EUR,6,R1
2010-03-01,2010-03-09,ES,P6948,Desc_P6948,VO,COC16568,134.86135713979468,EUR,7,R3
2009-01-27,2009-02-13,IT,P5404,Desc_P5404,VO,COC20766,203.38274326065567,EUR,8,R4
2010-01-22,2010-01-26,RU,P4924,Desc_P4924,VO,COC54549,230.81913185219375,EUR,7,R3
2010-09-26,2010-11-06,ES,P9031,Desc_P9031,VO,COC71880,125.03757963738137,EUR,8,R3
2011-01-08,2011-02-13,RU,P3471,Desc_P3471,VO,COC40309,213.41103985347692,EUR,5,R3
2010-10-01,2010-11-15,FR,P4599,Desc_P4599,VO,COC25531,360.04889514162045,EUR,6,R3
2010-12-17,2011-01-25,IT,P9540,Desc_P9540,VO,COC86003,230.60891321937123,EUR,2,R5
2011-10-22,2011-11-22,IT,P1776,Desc_P1776,VO,COC93131,303.2475106582574,USD,2,R5
2009-06-05,2009-06-28,RU,P2479,Desc_P2479,VO,COC39501,63.884474418295525,EUR,8,R4
2009-09-11,2009-11-10,ES,P2420,Desc_P2420,VO,COC64558,432.87992687289375,EUR,1,R2
2011-09-12,2011-10-10,DE,P3147,Desc_P3147,VO,COC21437,415.7579873857931,EUR,9,R5
2010-11-14,2010-12-27,IT,P6884,Desc_P6884,VO,COC73030,323.3997257554916,USD,4,R5
2011-12-18,2011-12-26,FR,P4388,Desc_P4388,VO,COC92268,289.2190333516683,EUR,9,R5
2011-12-13,2012-01-30,RU,P7722,Desc_P7722,VO,COC38623,475.4342671131283,EUR,6,R1
2009-01-28,2009-03-27,IT,P4782,Desc_P4782,VO,COC82597,201.8598464707449,USD,8,R3
2010-09-26,2010-11-04,ES,P3559,Desc_P3559,VO,COC79156,163.66894167034735,EUR,6,R3
2010-03-20,2010-03-23,RU,P1685,Desc_P1685,VO,COC60048,102.20717986039716,USD,7,R4
2011-02-02,2011-03-05,IT,P3044,Desc_P3044,VO,COC78358,481.3921737049737,EUR,6,R1
2009-05-11,2009-05-30,IT,P3364,Desc_P3364,VO,COC10280,369.9956820700674,USD,4,R1
2010-03-09,2010-03-12,DE,P5797,Desc_P5797,VO,COC90457,76.4517160339001,USD,3,R1
2010-03-28,2010-04-06,FR,P6764,Desc_P6764,VO,COC37603,346.44899126692854,EUR,6,R3
2010-07-07,2010-08-09,IT,P6852,Desc_P6852,VO,COC53710,283.04202919489813,EUR,4,R5
2009-06-20,2009-08-04,FR,P8726,Desc_P8726,VO,COC89100,198.02377000117312,EUR,6,R4
2010-08-27,2010-10-16,DE,P7357,Desc_P7357,VO,COC94096,386.8295932888182,USD,4,R5
2011-11-24,2012-01-16,FR,P8254,Desc_P8254,VO,COC86245,179.32022898326878,USD,7,R2
2009-08-12,2009-08-26,ES,P9618,Desc_P9618,VO,COC94639,147.63373013840834,USD,7,R4
2009-11-07,2009-12-29,RU,P2478,Desc_P2478,VO,COC93084,293.2516589747976,USD,6,R2
2009-11-16,2009-11-26,DE,P2192,Desc_P2192,VO,COC78156,412.5505397552354,EUR,4,R4
2009-11-25,2009-12-27,RU,P3527,Desc_P3527,VO,COC39406,196.86380566649783,EUR,6,R2
2010-01-24,2010-02-19,RU,P2689,Desc_P2689,VO,COC53104,233.42006532227032,USD,7,R4
2011-12-08,2011-12-15,ES,P2678,Desc_P2678,VO,COC51006,67.84316679158104,USD,7,R5
2009-02-04,2009-02-20,ES,P9646,Desc_P9646,VO,COC91329,345.35338024311505,EUR,5,R5
2009-08-29,2009-10-09,RU,P5492,Desc_P5492,VO,COC95885,126.65915945179658,EUR,1,R2
2011-06-27,2011-07-26,ES,P8865,Desc_P8865,VO,COC16427,275.7543149565751,USD,7,R2
2009-05-08,2009-05-17,FR,P5136,Desc_P5136,VO,COC98153,447.1405882074458,EUR,2,R3
2011-04-06,2011-04-12,IT,P2893,Desc_P2893,VO,COC50655,283.24969318675124,EUR,7,R2
2009-06-07,2009-07-19,RU,P8610,Desc_P8610,VO,COC39141,455.46748751479714,USD,2,R3
2011-03-07,2011-04-22,IT,P9085,Desc_P9085,VO,COC60926,86.93994591003604,USD,8,R1
2010-03-19,2010-05-08,RU,P7729,Desc_P7729,VO,COC85595,111.86385896473354,USD,4,R2
2011-05-09,2011-06-17,DE,P2351,Desc_P2351,VO,COC44517,335.6404915027853,USD,8,R5
2011-02-22,2011-03-20,ES,P4522,Desc_P4522,VO,COC20668,219.3275356720965,EUR,4,R5
2010-10-20,2010-11-06,IT,P3099,Desc_P3099,VO,COC86704,122.33407290377512,EUR,5,R4
2009-05-28,2009-07-19,RU,P3231,Desc_P3231,VO,COC93846,421.74263684108087,EUR,7,R2
2009-05-06,2009-05-30,ES,P1275,Desc_P1275,VO,COC41755,384.4515134713413,EUR,6,R5
2010-08-15,2010-09-06,DE,P4275,Desc_P4275,VO,COC34197,455.8493080281212,EUR,6,R3
2010-04-22,2010-05-09,ES,P3341,Desc_P3341,VO,COC13650,75.93601547815581,EUR,1,R2
2010-02-23,2010-04-18,ES,P1530,Desc_P1530,VO,COC73199,243.24953533734268,USD,3,R4
2009-05-07,2009-05-23,RU,P7224,Desc_P7224,VO,COC45433,232.0055567893297,EUR,3,R5
2009-05-07,2009-07-06,RU,P7777,Desc_P7777,VO,COC54326,173.63846676414795,EUR,6,R4
2010-12-14,2011-01-29,DE,P7645,Desc_P7645,VO,COC24819,397.085734758017,EUR,2,R3
2010-10-01,2010-10-29,IT,P4577,Desc_P4577,VO,COC71265,202.7817165350836,USD,8,R4
2010-08-30,2010-10-02,ES,P3062,Desc_P3062,VO,COC45025,466.7429142774067,EUR,3,R3
2010-12-15,2011-01-16,RU,P3980,Desc_P3980,VO,COC27456,257.3294165538232,USD,7,R4
2009-05-22,2009-07-15,RU,P7799,Desc_P7799,VO,COC29525,264.66280669923987,EUR,6,R1
2010-06-03,2010-07-01,ES,P8174,Desc_P8174,VO,COC12773,222.54642104007596,EUR,6,R4
2011-07-29,2011-08-19,FR,P5344,Desc_P5344,VO,COC89278,413.289545912593,EUR,1,R1
2010-05-12,2010-06-27,FR,P7035,Desc_P7035,VO,COC80763,286.84739476074077,EUR,2,R1
2010-05-29,2010-07-10,ES,P9182,Desc_P9182,VO,COC91400,432.4888862005866,EUR,3,R3
2010-02-10,2010-03-13,IT,P2614,Desc_P2614,VO,COC93743,458.51192570881284,USD,2,R4
2010-05-08,2010-05-14,IT,P5468,Desc_P5468,VO,COC43924,165.10175092430265,USD,5,R3
2009-06-01,2009-06-11,RU,P1811,Desc_P1811,VO,COC64173,271.8930108121581,USD,3,R5
2010-03-02,2010-04-04,DE,P1803,Desc_P1803,VO,COC36939,228.71023156871686,USD,10,R3
2011-02-26,2011-03-25,IT,P9803,Desc_P9803,VO,COC66064,477.6512440522989,USD,2,R2
2009-11-10,2009-11-26,FR,P2163,Desc_P2163,VO,COC12054,413.3671125328843,EUR,3,R4
2009-11-01,2009-11-23,FR,P7470,Desc_P7470,VO,COC36991,325.2527691159849,USD,8,R1
2010-08-04,2010-09-20,DE,P9386,Desc_P9386,VO,COC75289,75.82425325030499,USD,3,R3
2011-11-08,2011-11-13,RU,P4019,Desc_P4019,VO,COC64873,64.20881237767713,EUR,7,R1
2009-10-02,2009-11-09,DE,P5270,Desc_P5270,VO,COC19596,353.92546396718234,EUR,7,R2
2009-07-05,2009-07-10,RU,P2877,Desc_P2877,VO,COC58468,298.2571696955123,USD,4,R1
2011-09-04,2011-09-25,IT,P8898,Desc_P8898,VO,COC21261,364.0006649069863,EUR,6,R2
2011-04-04,2011-05-11,RU,P1149,Desc_P1149,VO,COC64656,494.56436652201154,EUR,5,R1
2009-06-15,2009-07-07,DE,P2268,Desc_P2268,VO,COC76627,177.04272681743942,USD,2,R1
2010-07-19,2010-08-28,FR,P6016,Desc_P6016,VO,COC17576,122.31419459804455,USD,7,R4
2010-07-02,2010-07-09,RU,P4210,Desc_P4210,VO,COC71489,309.37004781112614,EUR,7,R1
2011-10-03,2011-11-24,DE,P8253,Desc_P8253,VO,COC85631,424.7326715212004,USD,7,R4
2010-10-26,2010-12-06,ES,P3218,Desc_P3218,VO,COC93368,262.92511161170887,EUR,6,R1
2010-09-18,2010-10-30,FR,P6969,Desc_P6969,VO,COC89230,492.05460889839344,EUR,6,R5
2009-09-23,2009-09-30,DE,P2163,Desc_P2163,VO,COC34000,259.4866700473673,EUR,6,R1
2011-06-03,2011-07-19,ES,P5966,Desc_P5966,VO,COC39763,350.2914159390373,EUR,3,R1
2011-01-02,2011-02-09,ES,P6378,Desc_P6378,VO,COC17795,387.7901727941869,EUR,10,R4
2010-01-14,2010-02-23,IT,P6491,Desc_P6491,VO,COC88264,333.76554989840935,EUR,6,R2
2010-05-03,2010-06-07,RU,P5079,Desc_P5079,VO,COC27736,150.74501520713704,USD,10,R2
2010-04-01,2010-05-19,DE,P3887,Desc_P3887,VO,COC48306,282.3285339519839,USD,4,R5
2009-03-06,2009-03-26,FR,P6515,Desc_P6515,VO,COC10824,59.04048629495382,EUR,9,R4
2012-01-01,2012-01-15,RU,P2123,Desc_P2123,VO,COC81214,93.96868450964348,EUR,2,R4
2009-01-15,2009-02-14,IT,P3351,Desc_P3351,VO,COC57557,449.68249296900314,USD,4,R2
2009-08-27,2009-09-01,IT,P6175,Desc_P6175,VO,COC89197,335.79842506919783,USD,9,R2
2011-09-29,2011-10-01,ES,P4393,Desc_P4393,VO,COC56964,313.8419621609234,EUR,6,R5
2011-03-23,2011-03-28,RU,P8513,Desc_P8513,VO,COC33786,110.0558677340098,USD,4,R1
2009-08-28,2009-09-20,IT,P6317,Desc_P6317,VO,COC56891,379.7285411673851,USD,10,R3
2010-06-08,2010-07-16,IT,P8930,Desc_P8930,VO,COC71247,127.07171921648633,EUR,10,R4
2011-12-12,2012-01-05,IT,P2212,Desc_P2212,VO,COC98687,177.55780821310992,USD,7,R3
2011-11-13,2012-01-10,ES,P9566,Desc_P9566,VO,COC42764,186.32855117879268,EUR,10,R3
2009-10-18,2009-10-30,RU,P6801,Desc_P6801,VO,COC96628,172.86613571955502,USD,9,R4
2010-04-04,2010-05-29,FR,P4035,Desc_P4035,VO,COC26592,101.67727227496694,USD,8,R5
2011-01-14,2011-02-10,DE,P9034,Desc_P9034,VO,COC21655,60.22591195280771,USD,7,R3
2009-04-10,2009-05-10,ES,P5758,Desc_P5758,VO,COC21402,443.218148775481,EUR,3,R3
2009-03-18,2009-04-09,FR,P7578,Desc_P7578,VO,COC83124,407.1467596795432,USD,9,R1
2011-06-29,2011-07-18,DE,P4463,Desc_P4463,VO,COC47179,122.9028411049141,USD,6,R4
2009-01-15,2009-01-23,FR,P8804,Desc_P8804,VO,COC26968,312.0484038767765,EUR,7,R5
2011-04-22,2011-04-28,RU,P5556,Desc_P5556,VO,COC26463,423.19171625269337,USD,2,R1
2011-01-07,2011-02-11,FR,P8702,Desc_P8702,VO,COC28633,188.1813448762984,EUR,7,R4
2009-05-14,2009-07-02,FR,P7085,Desc_P7085,VO,COC73401,174.10960970538804,EUR,4,R4
2010-11-14,2011-01-03,DE,P3326,Desc_P3326,VO,COC47766,108.58181501709295,EUR,2,R2
2011-04-03,2011-04-16,FR,P9064,Desc_P9064,VO,COC99550,285.92298063770806,EUR,9,R1
2010-04-07,2010-06-01,RU,P4252,Desc_P4252,VO,COC22734,78.78040689119268,USD,5,R1
2011-07-07,2011-07-20,RU,P8187,Desc_P8187,VO,COC68152,136.08768001933592,EUR,2,R3
2009-04-02,2009-05-06,FR,P7858,Desc_P7858,VO,COC96639,51.840528655953726,EUR,10,R2
2010-06-11,2010-07-27,DE,P2937,Desc_P2937,VO,COC12330,209.37230015529084,USD,9,R2
2010-04-20,2010-06-03,IT,P2745,Desc_P2745,VO,COC11954,369.1022022665047,EUR,3,R5
2011-08-05,2011-09-28,IT,P7945,Desc_P7945,VO,COC79499,244.68187651308654,USD,7,R3
2010-03-05,2010-04-01,DE,P4679,Desc_P4679,VO,COC51373,305.5472525623195,USD,4,R5
2011-02-25,2011-03-03,IT,P4653,Desc_P4653,VO,COC97566,429.0485811523805,EUR,4,R4
2011-04-01,2011-04-20,IT,P3494,Desc_P3494,VO,COC57845,164.2820800623649,EUR,9,R5
2010-11-14,2011-01-12,DE,P5976,Desc_P5976,VO,COC59378,329.92235975890844,USD,9,R3
2011-08-21,2011-09-09,DE,P6258,Desc_P6258,VO,COC43115,344.7353856957868,USD,6,R5
2010-03-23,2010-04-29,IT,P2173,Desc_P2173,VO,COC78324,263.17657382601743,EUR,1,R2
2010-12-16,2011-01-07,ES,P8194,Desc_P8194,VO,COC38461,497.30519521768775,EUR,2,R3
2010-06-25,2010-08-10,RU,P3934,Desc_P3934,VO,COC76412,236.85211751167057,USD,9,R3
2009-02-16,2009-03-02,IT,P1228,Desc_P1228,VO,COC81402,306.7046617831744,EUR,7,R2
2011-09-08,2011-10-08,DE,P3154,Desc_P3154,VO,COC33953,197.14187759328158,USD,4,R1
2009-11-13,2009-12-09,IT,P1945,Desc_P1945,VO,COC68541,118.2014250138654,EUR,5,R2
2009-02-10,2009-03-16,ES,P6450,Desc_P6450,VO,COC58576,406.6975263365926,EUR,3,R2
2011-12-16,2012-01-15,IT,P6650,Desc_P6650,VO,COC40049,218.9387297224218,EUR,3,R5
2011-11-02,2011-12-03,ES,P6758,Desc_P6758,VO,COC90973,90.58257412083765,USD,5,R4
2011-11-11,2011-12-28,FR,P2144,Desc_P2144,VO,COC58166,216.56871455313166,USD,9,R2
2010-09-11,2010-09-24,DE,P1893,Desc_P1893,VO,COC12968,134.50885896192096,USD,7,R2
2010-12-29,2011-01-08,ES,P2857,Desc_P2857,VO,COC15855,386.8796806021628,EUR,6,R5
2011-08-12,2011-09-16,IT,P2586,Desc_P2586,VO,COC35401,283.80479295592147,EUR,4,R4
2009-02-01,2009-03-07,ES,P2387,Desc_P2387,VO,COC27000,131.48191291613932,USD,2,R5
2011-10-16,2011-11-27,FR,P8085,Desc_P8085,VO,COC90233,168.0696673684094,EUR,6,R5
2009-08-22,2009-09-28,DE,P7571,Desc_P7571,VO,COC69475,191.95219885138317,USD,5,R1
2010-07-14,2010-07-18,IT,P5433,Desc_P5433,VO,COC92516,312.5375860801958,EUR,5,R4
2009-10-17,2009-11-19,IT,P7993,Desc_P7993,VO,COC46655,242.93246299253008,USD,2,R4
2010-07-05,2010-08-30,FR,P1765,Desc_P1765,VO,COC59097,414.7419488882949,USD,8,R3
2009-09-04,2009-10-07,IT,P3080,Desc_P3080,VO,COC32360,184.09448678975,EUR,5,R2
2009-12-22,2010-01-01,DE,P1440,Desc_P1440,VO,COC65056,173.5046477587285,EUR,8,R3
2011-08-19,2011-09-27,RU,P1912,Desc_P1912,VO,COC12910,434.35109071906703,EUR,8,R2
2010-08-31,2010-09-23,FR,P8706,Desc_P8706,VO,COC68203,216.477406269754,EUR,5,R3
2010-08-25,2010-09-16,IT,P3256,Desc_P3256,VO,COC26651,368.3288276757963,USD,2,R4
2009-04-06,2009-04-20,ES,P5995,Desc_P5995,VO,COC50666,296.62521627289186,EUR,6,R3
2010-03-28,2010-04-07,FR,P1380,Desc_P1380,VO,COC91147,266.15109921555694,EUR,10,R1
2009-02-27,2009-03-23,ES,P8015,Desc_P8015,VO,COC58634,499.4913403453561,EUR,6,R4
2010-02-22,2010-04-12,IT,P9493,Desc_P9493,VO,COC50113,127.28668468178144,EUR,6,R5
2009-07-26,2009-09-01,IT,P8560,Desc_P8560,VO,COC24581,435.2522435685239,EUR,8,R2
2011-06-15,2011-06-20,DE,P2533,Desc_P2533,VO,COC68049,284.70405574023926,EUR,8,R1
2010-03-19,2010-04-01,IT,P4859,Desc_P4859,VO,COC86665,124.51973354760433,EUR,7,R4
2011-01-07,2011-03-08,FR,P6641,Desc_P6641,VO,COC16029,390.8613401869076,USD,10,R5
2009-12-05,2010-01-20,FR,P4955,Desc_P4955,VO,COC90873,118.49607389984124,EUR,2,R4
2010-08-27,2010-09-27,FR,P9794,Desc_P9794,VO,COC94624,173.4275171664998,USD,9,R2
2011-02-08,2011-03-29,DE,P9925,Desc_P9925,VO,COC85333,96.51106583977062,USD,10,R2
2009-04-06,2009-04-18,RU,P7991,Desc_P7991,VO,COC91655,76.77332396746664,EUR,2,R3
2011-09-28,2011-10-28,DE,P5187,Desc_P5187,VO,COC56875,434.81620652618267,EUR,3,R3
2009-09-20,2009-11-18,FR,P8076,Desc_P8076,VO,COC15941,324.5564294266171,EUR,5,R3
2010-04-16,2010-04-21,FR,P3112,Desc_P3112,VO,COC48096,102.5489840454431,USD,1,R4
2010-07-05,2010-07-25,RU,P7159,Desc_P7159,VO,COC43346,275.6234261838998,EUR,4,R5
2009-08-02,2009-09-15,IT,P5052,Desc_P5052,VO,COC16581,398.21835994560007,USD,2,R4
2011-07-12,2011-07-28,RU,P6873,Desc_P6873,VO,COC59925,84.54642670639012,EUR,3,R4
2010-10-10,2010-11-03,FR,P1548,Desc_P1548,VO,COC31872,141.31223344774972,EUR,8,R1
2009-05-04,2009-05-31,RU,P2270,Desc_P2270,VO,COC20212,400.4611310098556,USD,8,R3
2011-02-04,2011-02-08,IT,P4464,Desc_P4464,VO,COC68562,191.62377505018142,USD,9,R4
2009-08-24,2009-09-02,FR,P8029,Desc_P8029,VO,COC96063,490.60203979256545,EUR,5,R3
2011-12-25,2012-01-24,IT,P9055,Desc_P9055,VO,COC59580,119.00198821588423,EUR,9,R5
2010-09-18,2010-10-05,DE,P5311,Desc_P5311,VO,COC71463,489.5718557435328,USD,8,R2
2010-06-02,2010-07-18,DE,P5819,Desc_P5819,VO,COC63425,474.2528126882434,EUR,3,R4
2009-05-11,2009-06-27,RU,P6294,Desc_P6294,VO,COC54102,200.25891624581212,USD,8,R4
2010-08-19,2010-09-23,RU,P4304,Desc_P4304,VO,COC90795,228.04745554638802,USD,10,R4
2009-09-06,2009-10-07,RU,P2021,Desc_P2021,VO,COC22697,289.2455715880201,USD,6,R4
2009-08-11,2009-10-10,DE,P6874,Desc_P6874,VO,COC44543,154.54703982802573,USD,2,R4
2011-09-18,2011-11-12,DE,P2553,Desc_P2553,VO,COC38545,345.0364968020131,USD,6,R5
2009-06-22,2009-08-07,RU,P5146,Desc_P5146,VO,COC28343,347.2878607980762,USD,8,R4
2009-09-10,2009-09-15,RU,P7165,Desc_P7165,VO,COC64593,87.04998285385481,EUR,3,R2
2011-09-20,2011-10-21,DE,P9433,Desc_P9433,VO,COC87836,288.15595041930044,USD,8,R5
2011-04-10,2011-05-19,DE,P4719,Desc_P4719,VO,COC33788,151.24908411801079,USD,3,R3
2010-08-07,2010-09-16,RU,P1554,Desc_P1554,VO,COC81234,426.8562098361109,EUR,7,R1
2009-01-24,2009-02-16,FR,P6250,Desc_P6250,VO,COC37485,153.85580333143594,EUR,3,R4
2011-07-22,2011-08-11,ES,P1969,Desc_P1969,VO,COC81762,374.88587762946395,EUR,2,R4
2009-05-07,2009-07-05,FR,P8055,Desc_P8055,VO,COC40914,340.8938758939668,USD,9,R2
2011-06-09,2011-07-08,DE,P9328,Desc_P9328,VO,COC72805,113.21051472844235,USD,4,R1
2011-07-27,2011-09-21,RU,P7046,Desc_P7046,VO,COC55305,58.97449122910997,EUR,10,R4
2009-06-21,2009-08-13,RU,P1683,Desc_P1683,VO,COC68841,122.29564163055683,EUR,9,R1
2011-01-02,2011-02-10,IT,P6428,Desc_P6428,VO,COC37044,295.3843081642643,USD,1,R5
2011-10-12,2011-12-09,DE,P9707,Desc_P9707,VO,COC23468,194.49182957615102,USD,3,R1
2010-06-07,2010-07-11,RU,P6643,Desc_P6643,VO,COC62321,162.70548541558597,USD,7,R3
2011-08-18,2011-09-06,RU,P4029,Desc_P4029,VO,COC27669,95.46057244143981,EUR,4,R1
2009-06-27,2009-07-25,ES,P3260,Desc_P3260,VO,COC79773,455.47568468855724,USD,2,R3
2009-06-24,2009-08-10,ES,P5974,Desc_P5974,VO,COC98726,407.52533673033315,USD,10,R3
2010-11-26,2010-12-25,ES,P1198,Desc_P1198,VO,COC10691,266.7833169730842,USD,1,R4
2011-08-02,2011-08-06,FR,P1043,Desc_P1043,VO,COC99013,65.56696077336268,EUR,3,R4
2011-08-16,2011-10-06,ES,P2043,Desc_P2043,VO,COC44154,248.70998765259327,USD,1,R4
2010-02-14,2010-03-10,ES,P3910,Desc_P3910,VO,COC58492,418.93829821524946,EUR,1,R3
2010-11-29,2011-01-01,ES,P2636,Desc_P2636,VO,COC11953,327.887897250373,USD,3,R2
2009-09-16,2009-11-10,FR,P7800,Desc_P7800,VO,COC32336,467.7151593171775,USD,3,R1
2010-05-29,2010-06-18,IT,P5570,Desc_P5570,VO,COC58563,197.35848619016002,USD,5,R5
2010-12-19,2011-01-15,ES,P9411,Desc_P9411,VO,COC44970,288.4712996592419,EUR,1,R5
2011-10-12,2011-11-26,IT,P4124,Desc_P4124,VO,COC40175,257.51666041485055,USD,6,R5
2009-09-01,2009-10-25,RU,P9408,Desc_P9408,VO,COC37812,322.44662472100725,EUR,2,R5
2010-09-26,2010-11-22,FR,P8176,Desc_P8176,VO,COC59084,269.728114678982,EUR,9,R2
2009-10-03,2009-11-16,RU,P5230,Desc_P5230,VO,COC74404,482.15550009394593,EUR,3,R3
2009-07-11,2009-09-08,RU,P8165,Desc_P8165,VO,COC30799,257.3813438264982,EUR,9,R4
2010-09-25,2010-11-07,FR,P9017,Desc_P9017,VO,COC28356,359.354691525517,EUR,8,R3
2009-07-09,2009-08-30,RU,P2729,Desc_P2729,VO,COC69139,281.5511290768238,USD,1,R1
2010-04-21,2010-06-16,DE,P4292,Desc_P4292,VO,COC30616,350.0343855237449,USD,6,R5
2009-02-08,2009-03-27,FR,P9453,Desc_P9453,VO,COC12672,329.5270001714538,USD,5,R4
2009-04-17,2009-06-13,DE,P7644,Desc_P7644,VO,COC15336,413.38826121760707,EUR,9,R5
2009-11-11,2009-12-11,IT,P6360,Desc_P6360,VO,COC51152,483.43593409280425,EUR,1,R4
2009-07-18,2009-08-11,FR,P3315,Desc_P3315,VO,COC31230,142.72946702109476,USD,9,R3
2010-05-08,2010-06-18,DE,P6771,Desc_P6771,VO,COC73432,294.9902024365849,EUR,3,R1
2010-12-01,2011-01-09,RU,P3686,Desc_P3686,VO,COC29812,435.76593817441534,USD,8,R5
2009-03-05,2009-03-24,RU,P7212,Desc_P7212,VO,COC98401,491.21224154231766,EUR,1,R3
2010-01-12,2010-02-28,ES,P1333,Desc_P1333,VO,COC86069,229.04638792314606,USD,5,R2
2009-01-30,2009-02-10,IT,P8908,Desc_P8908,VO,COC43667,314.04135313608975,USD,7,R5
2011-01-07,2011-02-28,IT,P6055,Desc_P6055,VO,COC44811,472.27036661477786,USD,1,R3
2011-09-28,2011-10-29,DE,P3237,Desc_P3237,VO,COC64772,322.1807963075299,USD,8,R2
2009-09-14,2009-10-16,FR,P8352,Desc_P8352,VO,COC83626,455.47907355822247,EUR,8,R5
2010-08-15,2010-09-18,DE,P6844,Desc_P6844,VO,COC41662,217.84137594052325,EUR,6,R3
